P1,P2,R1,Reaction Type
30,39,43,9
31,39,43,6
31,39,42,7
30,39,42,8
30,38,42,1
29,38,43,2
29,37,44,3
29,38,43,7
28,38,43,9
29,38,43,8
29,37,43,8
29,36,43,6
29,36,42,8
29,35,42,10
29,36,42,9
30,36,42,2
30,35,43,6
30,35,42,4
30,35,43,7
29,35,43,6
29,35,42,8
29,34,42,2
29,33,43,8
29,32,43,1
28,32,44,10
28,33,44,8
28,32,44,9
29,32,44,2
29,31,45,6
29,31,44,8
29,30,44,7
28,30,44,8
28,29,44,1
27,29,45,2
27,28,46,1
26,28,47,7
25,28,47,9
26,28,47,6
26,28,46,10
26,29,46,9
27,29,46,8
27,28,46,6
27,28,45,1
26,28,46,4
26,28,47,4
26,28,48,3
26,29,47,7
25,29,47,10
25,30,47,4
25,30,48,6
25,30,47,9
26,30,47,1
25,30,48,3
25,31,47,1
24,31,48,7
23,31,48,9
24,31,48,7
23,31,48,2
23,30,49,8
23,29,49,3
23,30,48,7
22,30,48,2
22,29,49,3
22,30,48,4
22,30,49,1
21,30,50,2
21,29,51,3
21,30,50,1
20,30,51,9
21,30,51,3
21,31,50,4
21,31,51,6
21,31,50,5
21,30,49,3
21,31,48,2
21,30,49,4
21,30,50,6
21,30,49,10
21,31,49,1
20,31,50,6
20,31,49,3
20,32,48,4
20,32,49,9
21,32,49,4
21,32,50,10
21,33,50,6
21,33,49,4
21,33,50,5
21,32,49,2
21,31,50,10
21,32,50,3
21,33,49,6
21,33,48,4
21,33,49,4
21,33,50,4
21,33,51,5
21,32,50,5
21,31,49,6
21,31,48,1
20,31,49,3
20,32,48,4
20,32,49,9
21,32,49,1
20,32,50,3
20,33,49,8
20,32,49,3
20,33,48,7
19,33,48,4
19,33,49,6
19,33,48,3
19,34,47,3
19,35,46,2
19,34,47,4
19,34,48,6
19,34,47,2
19,33,48,5
19,32,47,9
20,32,47,3
20,33,46,9
21,33,46,6
21,33,45,3
21,34,44,3
21,35,43,1
20,35,44,2
20,34,45,9
21,34,45,7
20,34,45,8
20,33,45,2
20,32,46,8
20,31,46,7
19,31,46,2
19,30,47,9
20,30,47,2
20,29,48,7
19,29,48,9
20,29,48,5
20,28,47,6
20,28,46,2
20,27,47,7
19,27,47,4
19,27,48,2
19,26,49,2
19,25,50,5
19,24,49,5
19,23,48,4
19,23,49,7
18,23,49,8
18,22,49,2
18,21,50,4
18,21,51,9
19,21,51,6
19,21,50,4
19,21,51,3
19,22,50,7
18,22,50,1
17,22,51,3
17,23,50,8
17,22,50,4
17,22,51,6
17,22,50,9
18,22,50,4
18,22,51,1
17,22,52,5
17,21,51,10
17,22,51,10
17,23,51,8
17,22,51,4
17,22,52,9
18,22,52,6
18,22,51,3
18,23,50,5
18,22,49,10
18,23,49,7
17,23,49,4
17,23,50,3
17,24,49,3
17,25,48,1
16,25,49,9
17,25,49,3
17,26,48,4
17,26,49,4
17,26,50,2
17,25,51,1
16,25,52,3
16,26,51,10
16,27,51,3
16,28,50,4
16,28,51,2
16,27,52,2
16,26,53,9
17,26,53,9
18,26,53,6
18,26,52,6
18,26,51,4
18,26,52,6
18,26,51,6
18,26,50,4
18,26,51,8
18,25,51,10
18,26,51,10
18,27,51,1
17,27,52,2
17,26,53,3
17,27,52,6
17,27,51,9
18,27,51,3
18,28,50,6
18,28,49,9
19,28,49,2
19,27,50,6
19,27,49,6
19,27,48,2
19,26,49,9
20,26,49,8
20,25,49,4
20,25,50,8
20,24,50,5
20,23,49,4
20,23,50,9
21,23,50,4
21,23,51,10
21,24,51,9
22,24,51,8
22,23,51,3
22,24,50,3
22,25,49,6
22,25,48,9
23,25,48,6
23,25,47,9
24,25,47,6
24,25,46,4
24,25,47,9
25,25,47,4
25,25,48,6
25,25,47,1
24,25,48,9
25,25,48,10
25,26,48,5
25,25,47,2
25,24,48,3
25,25,47,3
25,26,46,10
25,27,46,6
25,27,45,7
24,27,45,4
24,27,46,8
24,26,46,5
24,25,45,4
24,25,46,10
24,26,46,3
24,27,45,1
23,27,46,10
23,28,46,1
22,28,47,3
22,29,46,2
22,28,47,10
22,29,47,6
22,29,46,4
22,29,47,6
22,29,46,7
21,29,46,1
20,29,47,8
20,28,47,4
20,28,48,7
19,28,48,3
19,29,47,9
20,29,47,10
20,30,47,2
20,29,48,3
20,30,47,4
20,30,48,1
19,30,49,3
19,31,48,3
19,32,47,6
19,32,46,3
19,33,45,2
19,32,46,4
19,32,47,4
19,32,48,2
19,31,49,4
19,31,50,6
19,31,49,4
19,31,50,9
20,31,50,3
20,32,49,8
20,31,49,2
20,30,50,6
20,30,49,8
20,29,49,10
20,30,49,2
20,29,50,6
20,29,49,9
21,29,49,3
21,30,48,10
21,31,48,3
21,32,47,3
21,33,46,4
21,33,47,3
21,34,46,1
20,34,47,3
20,35,46,8
20,34,46,8
20,33,46,8
20,32,46,2
20,31,47,10
20,32,47,4
20,32,48,4
20,32,49,6
20,32,48,3
20,33,47,3
20,34,46,2
20,33,47,3
20,34,46,6
20,34,45,9
21,34,45,3
21,35,44,4
21,35,45,9
22,35,45,9
23,35,45,5
23,34,44,4
23,34,45,6
23,34,44,7
22,34,44,9
23,34,44,3
23,35,43,5
23,34,42,4
23,34,43,9
24,34,43,6
24,34,42,10
24,35,42,8
24,34,42,1
23,34,43,5
23,33,42,9
24,33,42,6
24,33,41,4
24,33,42,8
24,32,42,4
24,32,43,6
24,32,42,5
24,31,41,10
24,32,41,9
25,32,41,9
26,32,41,9
27,32,41,6
27,32,40,2
27,31,41,8
27,30,41,8
27,29,41,7
26,29,41,1
25,29,42,9
26,29,42,4
26,29,43,4
26,29,44,4
26,29,45,8
26,28,45,3
26,29,44,8
26,28,44,6
26,28,43,3
26,29,42,9
27,29,42,6
27,29,41,3
27,30,40,4
27,30,41,3
27,31,40,7
26,31,40,10
26,32,40,7
25,32,40,1
24,32,41,7
23,32,41,9
24,32,41,7
23,32,41,9
24,32,41,5
24,31,40,2
24,30,41,3
24,31,40,3
24,32,39,9
25,32,39,1
24,32,40,1
23,32,41,3
23,33,40,2
23,32,41,7
22,32,41,9
23,32,41,9
24,32,41,10
24,33,41,1
23,33,42,10
23,34,42,4
23,34,43,2
23,33,44,10
23,34,44,8
23,33,44,2
23,32,45,4
23,32,46,7
22,32,46,9
23,32,46,9
24,32,46,4
24,32,47,6
24,32,46,1
23,32,47,9
24,32,47,3
24,33,46,5
24,32,45,1
23,32,46,6
23,32,45,7
22,32,45,8
22,31,45,6
22,31,44,2
22,30,45,8
22,29,45,2
22,28,46,4
22,28,47,9
23,28,47,5
23,27,46,8
23,26,46,3
23,27,45,9
24,27,45,6
24,27,44,10
24,28,44,9
25,28,44,10
25,29,44,1
24,29,45,9
25,29,45,3
25,30,44,3
25,31,43,2
25,30,44,6
25,30,43,6
25,30,42,10
25,31,42,4
25,31,43,4
25,31,44,9
26,31,44,4
26,31,45,7
25,31,45,10
25,32,45,8
25,31,45,6
25,31,44,2
25,30,45,3
25,31,44,3
25,32,43,10
25,33,43,9
26,33,43,6
26,33,42,6
26,33,41,6
26,33,40,8
26,32,40,3
26,33,39,5
26,32,38,4
26,32,39,4
26,32,40,1
25,32,41,2
25,31,42,10
25,32,42,10
25,33,42,7
24,33,42,6
24,33,41,7
23,33,41,2
23,32,42,10
23,33,42,8
23,32,42,4
23,32,43,6
23,32,42,4
23,32,43,8
23,31,43,6
23,31,42,10
23,32,42,1
22,32,43,9
23,32,43,1
22,32,44,4
22,32,45,3
22,33,44,1
21,33,45,2
21,32,46,3
21,33,45,3
21,34,44,2
21,33,45,3
21,34,44,8
21,33,44,7
20,33,44,9
21,33,44,3
21,34,43,5
21,33,42,4
21,33,43,4
21,33,44,3
21,34,43,9
22,34,43,6
22,34,42,9
23,34,42,2
23,33,43,4
23,33,44,4
23,33,45,1
22,33,46,8
22,32,46,6
22,32,45,6
22,32,44,7
21,32,44,10
21,33,44,9
22,33,44,1
21,33,45,2
21,32,46,9
22,32,46,2
22,31,47,3
22,32,46,10
22,33,46,7
21,33,46,10
21,34,46,5
21,33,45,1
20,33,46,7
19,33,46,9
20,33,46,4
20,33,47,7
19,33,47,4
19,33,48,8
19,32,48,10
19,33,48,9
20,33,48,9
21,33,48,6
21,33,47,5
21,32,46,3
21,33,45,2
21,32,46,8
21,31,46,9
22,31,46,6
22,31,45,5
22,30,44,9
23,30,44,5
23,29,43,3
23,30,42,3
23,31,41,9
24,31,41,7
23,31,41,10
23,32,41,9
24,32,41,4
24,32,42,9
25,32,42,2
25,31,43,5
25,30,42,6
25,30,41,1
24,30,42,10
24,31,42,9
25,31,42,6
25,31,41,2
25,30,42,2
25,29,43,6
25,29,42,4
25,29,43,8
25,28,43,2
25,27,44,10
25,28,44,6
25,28,43,3
25,29,42,7
24,29,42,2
24,28,43,1
23,28,44,9
24,28,44,6
24,28,43,10
24,29,43,9
25,29,43,2
25,28,44,10
25,29,44,8
25,28,44,3
25,29,43,9
26,29,43,3
26,30,42,4
26,30,43,9
27,30,43,9
28,30,43,8
28,29,43,8
28,28,43,1
27,28,44,6
27,28,43,8
27,27,43,1
26,27,44,5
26,26,43,7
25,26,43,4
25,26,44,9
26,26,44,2
26,25,45,3
26,26,44,4
26,26,45,6
26,26,44,1
25,26,45,1
24,26,46,9
25,26,46,9
26,26,46,4
26,26,47,8
26,25,47,10
26,26,47,3
26,27,46,9
27,27,46,6
27,27,45,7
26,27,45,4
26,27,46,7
25,27,46,4
25,27,47,6
25,27,46,9
26,27,46,9
27,27,46,9
28,27,46,2
28,26,47,8
28,25,47,10
28,26,47,4
28,26,48,7
27,26,48,4
27,26,49,6
27,26,48,4
27,26,49,7
26,26,49,4
26,26,50,6
26,26,49,10
26,27,49,4
26,27,50,10
26,28,50,6
26,28,49,9
27,28,49,6
27,28,48,5
27,27,47,9
28,27,47,6
28,27,46,9
29,27,46,1
28,27,47,8
28,26,47,5
28,25,46,9
29,25,46,4
29,25,47,3
29,26,46,7
28,26,46,10
28,27,46,7
27,27,46,6
27,27,45,3
27,28,44,6
27,28,43,3
27,29,42,9
28,29,42,7
27,29,42,5
27,28,41,7
26,28,41,10
26,29,41,3
26,30,40,10
26,31,40,6
26,31,39,10
26,32,39,1
25,32,40,8
25,31,40,8
25,30,40,10
25,31,40,10
25,32,40,6
25,32,39,8
25,31,39,4
25,31,40,1
24,31,41,9
25,31,41,8
25,30,41,4
25,30,42,9
26,30,42,9
27,30,42,8
27,29,42,3
27,30,41,4
27,30,42,6
27,30,41,4
27,30,42,8
27,29,42,1
26,29,43,5
26,28,42,9
27,28,42,9
28,28,42,6
28,28,41,9
29,28,41,1
28,28,42,10
28,29,42,7
27,29,42,3
27,30,41,2
27,29,42,7
26,29,42,2
26,28,43,8
26,27,43,10
26,28,43,9
27,28,43,2
27,27,44,10
27,28,44,6
27,28,43,10
27,29,43,4
27,29,44,2
27,28,45,3
27,29,44,4
27,29,45,7
26,29,45,2
26,28,46,6
26,28,45,2
26,27,46,6
26,27,45,2
26,26,46,3
26,27,45,1
25,27,46,2
25,26,47,8
25,25,47,3
25,26,46,3
25,27,45,9
26,27,45,10
26,28,45,9
27,28,45,2
27,27,46,9
28,27,46,8
28,26,46,6
28,26,45,1
27,26,46,6
27,26,45,10
27,27,45,6
27,27,44,1
26,27,45,10
26,28,45,2
26,27,46,3
26,28,45,6
26,28,44,9
27,28,44,6
27,28,43,6
27,28,42,3
27,29,41,10
27,30,41,10
27,31,41,6
27,31,40,4
27,31,41,6
27,31,40,9
28,31,40,1
27,31,41,6
27,31,40,8
27,30,40,2
27,29,41,2
27,28,42,10
27,29,42,6
27,29,41,3
27,30,40,10
27,31,40,4
27,31,41,1
26,31,42,3
26,32,41,4
26,32,42,8
26,31,42,6
26,31,41,4
26,31,42,4
26,31,43,10
26,32,43,1
25,32,44,3
25,33,43,6
25,33,42,4
25,33,43,4
25,33,44,3
25,34,43,6
25,34,42,9
26,34,42,6
26,34,41,3
26,35,40,9
27,35,40,9
28,35,40,9
29,35,40,9
30,35,40,9
31,35,40,6
31,35,39,2
31,34,40,9
32,34,40,7
31,34,40,7
30,34,40,1
29,34,41,9
30,34,41,10
30,35,41,7
29,35,41,4
29,35,42,4
29,35,43,1
28,35,44,4
28,35,45,4
28,35,46,2
28,34,47,2
28,33,48,4
28,33,49,10
28,34,49,9
29,34,49,3
29,35,48,10
29,36,48,9
30,36,48,1
29,36,49,6
29,36,48,3
29,37,47,3
29,38,46,4
29,38,47,3
29,39,46,9
30,39,46,10
30,40,46,3
30,41,45,1
29,41,46,10
29,42,46,7
28,42,46,7
27,42,46,6
27,42,45,7
26,42,45,3
26,43,44,1
25,43,45,4
25,43,46,3
25,44,45,5
25,43,44,6
25,43,43,8
25,42,43,8
25,41,43,4
25,41,44,3
25,42,43,6
25,42,42,8
25,41,42,4
25,41,43,9
26,41,43,6
26,41,42,10
26,42,42,1
25,42,43,3
25,43,42,6
25,43,41,3
25,44,40,2
25,43,41,2
25,42,42,8
25,41,42,6
25,41,41,9
26,41,41,3
26,42,40,2
26,41,41,5
26,40,40,6
26,40,39,10
26,41,39,9
27,41,39,9
28,41,39,6
28,41,38,4
28,41,39,10
28,42,39,8
28,41,39,8
28,40,39,4
28,40,40,7
27,40,40,6
27,40,39,3
27,41,38,6
27,41,37,6
27,41,36,9
28,41,36,10
28,42,36,3
28,43,35,2
28,42,36,6
28,42,35,10
28,43,35,1
27,43,36,3
27,44,35,3
27,45,34,8
27,44,34,8
27,43,34,9
28,43,34,9
29,43,34,6
29,43,33,9
30,43,33,1
29,43,34,1
28,43,35,4
28,43,36,1
27,43,37,4
27,43,38,9
28,43,38,10
28,44,38,8
28,43,38,6
28,43,37,3
28,44,36,2
28,43,37,9
29,43,37,4
29,43,38,4
29,43,39,7
28,43,39,8
28,42,39,8
28,41,39,8
28,40,39,9
29,40,39,6
29,40,38,10
29,41,38,7
28,41,38,10
28,42,38,8
28,41,38,7
27,41,38,1
26,41,39,10
26,42,39,6
26,42,38,2
26,41,39,3
26,42,38,2
26,41,39,3
26,42,38,7
25,42,38,7
24,42,38,4
24,42,39,10
24,43,39,5
24,42,38,2
24,41,39,5
24,40,38,10
24,41,38,1
23,41,39,7
22,41,39,9
23,41,39,5
23,40,38,4
23,40,39,9
24,40,39,2
24,39,40,8
24,38,40,2
24,37,41,4
24,37,42,3
24,38,41,3
24,39,40,9
25,39,40,7
24,39,40,2
24,38,41,4
24,38,42,10
24,39,42,5
24,38,41,4
24,38,42,9
25,38,42,6
25,38,41,4
25,38,42,7
24,38,42,9
25,38,42,8
25,37,42,9
26,37,42,9
27,37,42,7
26,37,42,2
26,36,43,6
26,36,42,8
26,35,42,10
26,36,42,9
27,36,42,5
27,35,41,10
27,36,41,5
27,35,40,2
27,34,41,9
28,34,41,9
29,34,41,8
29,33,41,3
29,34,40,6
29,34,39,9
30,34,39,1
29,34,40,9
30,34,40,4
30,34,41,8
30,33,41,3
30,34,40,9
31,34,40,2
31,33,41,8
31,32,41,6
31,32,40,1
30,32,41,5
30,31,40,3
30,32,39,4
30,32,40,8
30,31,40,7
29,31,40,9
30,31,40,3
30,32,39,5
30,31,38,8
30,30,38,8
30,29,38,6
30,29,37,10
30,30,37,9
31,30,37,7
30,30,37,8
30,29,37,4
30,29,38,6
30,29,37,10
30,30,37,3
30,31,36,4
30,31,37,7
29,31,37,6
29,31,36,9
30,31,36,3
30,32,35,3
30,33,34,3
30,34,33,2
30,33,34,1
29,33,35,6
29,33,34,2
29,32,35,6
29,32,34,10
29,33,34,8
29,32,34,10
29,33,34,3
29,34,33,4
29,34,34,4
29,34,35,3
29,35,34,6
29,35,33,9
30,35,33,6
30,35,32,10
30,36,32,6
30,36,31,1
29,36,32,2
29,35,33,10
29,36,33,9
30,36,33,6
30,36,32,4
30,36,33,9
31,36,33,7
30,36,33,3
30,37,32,4
30,37,33,7
29,37,33,2
29,36,34,6
29,36,33,1
28,36,34,6
28,36,33,2
28,35,34,1
27,35,35,7
26,35,35,4
26,35,36,4
26,35,37,9
27,35,37,8
27,34,37,6
27,34,36,2
27,33,37,3
27,34,36,3
27,35,35,6
27,35,34,10
27,36,34,2
27,35,35,7
26,35,35,10
26,36,35,10
26,37,35,8
26,36,35,6
26,36,34,10
26,37,34,7
25,37,34,4
25,37,35,10
25,38,35,8
25,37,35,4
25,37,36,6
25,37,35,10
25,38,35,10
25,39,35,6
25,39,34,10
25,40,34,7
24,40,34,10
24,41,34,5
24,40,33,2
24,39,34,6
24,39,33,2
24,38,34,8
24,37,34,9
25,37,34,9
26,37,34,1
25,37,35,4
25,37,36,9
26,37,36,8
26,36,36,7
25,36,36,5
25,35,35,4
25,35,36,9
26,35,36,7
25,35,36,5
25,34,35,4
25,34,36,9
26,34,36,8
26,33,36,1
25,33,37,4
25,33,38,3
25,34,37,9
26,34,37,7
25,34,37,10
25,35,37,1
24,35,38,8
24,34,38,7
23,34,38,9
24,34,38,10
24,35,38,4
24,35,39,4
24,35,40,2
24,34,41,6
24,34,40,2
24,33,41,4
24,33,42,4
24,33,43,3
24,34,42,3
24,35,41,6
24,35,40,3
24,36,39,9
25,36,39,10
25,37,39,4
25,37,40,10
25,38,40,7
24,38,40,9
25,38,40,3
25,39,39,8
25,38,39,2
25,37,40,6
25,37,39,1
24,37,40,6
24,37,39,4
24,37,40,8
24,36,40,2
24,35,41,10
24,36,41,9
25,36,41,3
25,37,40,1
24,37,41,8
24,36,41,10
24,37,41,10
24,38,41,3
24,39,40,9
25,39,40,8
25,38,40,4
25,38,41,9
26,38,41,3
26,39,40,9
27,39,40,3
27,40,39,3
27,41,38,9
28,41,38,9
29,41,38,3
29,42,37,3
29,43,36,4
29,43,37,3
29,44,36,2
29,43,37,2
29,42,38,2
29,41,39,9
30,41,39,10
30,42,39,6
30,42,38,2
30,41,39,3
30,42,38,10
30,43,38,3
30,44,37,8
30,43,37,8
30,42,37,9
31,42,37,7
30,42,37,9
31,42,37,4
31,42,38,3
31,43,37,8
31,42,37,10
31,43,37,7
30,43,37,2
30,42,38,9
31,42,38,2
31,41,39,6
31,41,38,9
32,41,38,9
33,41,38,2
33,40,39,8
33,39,39,2
33,38,40,7
32,38,40,10
32,39,40,9
33,39,40,4
33,39,41,6
33,39,40,7
32,39,40,2
32,38,41,2
32,37,42,10
32,38,42,7
31,38,42,3
31,39,41,4
31,39,42,10
31,40,42,9
32,40,42,10
32,41,42,2
32,40,43,8
32,39,43,2
32,38,44,10
32,39,44,4
32,39,45,7
31,39,45,4
31,39,46,6
31,39,45,10
31,40,45,3
31,41,44,1
30,41,45,10
30,42,45,9
31,42,45,1
30,42,46,9
31,42,46,8
31,41,46,10
31,42,46,9
32,42,46,10
32,43,46,3
32,44,45,6
32,44,44,2
32,43,45,10
32,44,45,6
32,44,44,3
32,45,43,9
33,45,43,2
33,44,44,4
33,44,45,7
32,44,45,9
33,44,45,8
33,43,45,7
32,43,45,8
32,42,45,4
32,42,46,10
32,43,46,2
32,42,47,10
32,43,47,3
32,44,46,2
32,43,47,6
32,43,46,10
32,44,46,2
32,43,47,6
32,43,46,7
31,43,46,10
31,44,46,5
31,43,45,6
31,43,44,4
31,43,45,8
31,42,45,2
31,41,46,6
31,41,45,2
31,40,46,8
31,39,46,6
31,39,45,7
30,39,45,4
30,39,46,1
29,39,47,8
29,38,47,3
29,39,46,8
29,38,46,3
29,39,45,7
28,39,45,4
28,39,46,3
28,40,45,4
28,40,46,1
27,40,47,7
26,40,47,10
26,41,47,6
26,41,46,10
26,42,46,9
27,42,46,3
27,43,45,4
27,43,46,9
28,43,46,2
28,42,47,6
28,42,46,1
27,42,47,9
28,42,47,1
27,42,48,4
27,42,49,5
27,41,48,4
27,41,49,10
27,42,49,4
27,42,50,3
27,43,49,8
27,42,49,10
27,43,49,9
28,43,49,6
28,43,48,2
28,42,49,3
28,43,48,7
27,43,48,9
28,43,48,4
28,43,49,7
27,43,49,10
27,44,49,2
27,43,50,6
27,43,49,10
27,44,49,9
28,44,49,1
27,44,50,8
27,43,50,3
27,44,49,3
27,45,48,3
27,46,47,5
27,45,46,9
28,45,46,5
28,44,45,3
28,45,44,2
28,44,45,3
28,45,44,9
29,45,44,9
30,45,44,9
31,45,44,3
31,46,43,10
31,47,43,9
32,47,43,9
33,47,43,6
33,47,42,8
33,46,42,3
33,47,41,2
33,46,42,5
33,45,41,7
32,45,41,9
33,45,41,4
33,45,42,8
33,44,42,10
33,45,42,2
33,44,43,10
33,45,43,3
33,46,42,2
33,45,43,6
33,45,42,7
32,45,42,4
32,45,43,7
31,45,43,3
31,46,42,10
31,47,42,9
32,47,42,4
32,47,43,7
31,47,43,4
31,47,44,6
31,47,43,2
31,46,44,7
30,46,44,3
30,47,43,3
30,48,42,5
30,47,41,9
31,47,41,3
31,48,40,6
31,48,39,2
31,47,40,3
31,48,39,8
31,47,39,9
32,47,39,10
32,48,39,8
32,47,39,7
31,47,39,4
31,47,40,1
30,47,41,1
29,47,42,4
29,47,43,9
30,47,43,9
31,47,43,5
31,46,42,6
31,46,41,2
31,45,42,4
31,45,43,2
31,44,44,4
31,44,45,6
31,44,44,4
31,44,45,5
31,43,44,4
31,43,45,6
31,43,44,8
31,42,44,4
31,42,45,5
31,41,44,10
31,42,44,4
31,42,45,10
31,43,45,9
32,43,45,3
32,44,44,7
31,44,44,10
31,45,44,6
31,45,43,8
31,44,43,1
30,44,44,6
30,44,43,7
29,44,43,9
30,44,43,2
30,43,44,4
30,43,45,4
30,43,46,10
30,44,46,1
29,44,47,3
29,45,46,2
29,44,47,5
29,43,46,4
29,43,47,4
29,43,48,10
29,44,48,7
28,44,48,4
28,44,49,10
28,45,49,1
27,45,50,2
27,44,51,4
27,44,52,7
26,44,52,2
26,43,53,5
26,42,52,6
26,42,51,10
26,43,51,10
26,44,51,8
26,43,51,9
27,43,51,2
27,42,52,3
27,43,51,3
27,44,50,9
28,44,50,8
28,43,50,8
28,42,50,4
28,42,51,4
28,42,52,1
27,42,53,8
27,41,53,4
27,41,54,2
27,40,55,3
27,41,54,7
26,41,54,10
26,42,54,9
27,42,54,3
27,43,53,4
27,43,54,2
27,42,55,10
27,43,55,1
26,43,56,6
26,43,55,8
26,42,55,6
26,42,54,9
27,42,54,6
27,42,53,9
28,42,53,8
28,41,53,9
29,41,53,3
29,42,52,3
29,43,51,6
29,43,50,5
29,42,49,3
29,43,48,10
29,44,48,9
30,44,48,4
30,44,49,6
30,44,48,6
30,44,47,7
29,44,47,2
29,43,48,5
29,42,47,9
30,42,47,3
30,43,46,3
30,44,45,4
30,44,46,4
30,44,47,4
30,44,48,6
30,44,47,7
29,44,47,4
29,44,48,2
29,43,49,9
30,43,49,6
30,43,48,10
30,44,48,7
29,44,48,6
29,44,47,7
28,44,47,9
29,44,47,10
29,45,47,8
29,44,47,1
28,44,48,3
28,45,47,8
28,44,47,1
27,44,48,6
27,44,47,2
27,43,48,10
27,44,48,7
26,44,48,8
26,43,48,9
27,43,48,4
27,43,49,8
27,42,49,9
28,42,49,2
28,41,50,9
29,41,50,6
29,41,49,9
30,41,49,3
30,42,48,4
30,42,49,10
30,43,49,1
29,43,50,4
29,43,51,7
28,43,51,9
29,43,51,1
28,43,52,9
29,43,52,2
29,42,53,8
29,41,53,8
29,40,53,7
28,40,53,6
28,40,52,8
28,39,52,6
28,39,51,6
28,39,50,6
28,39,49,2
28,38,50,10
28,39,50,5
28,38,49,10
28,39,49,3
28,40,48,3
28,41,47,9
29,41,47,5
29,40,46,9
30,40,46,1
29,40,47,4
29,40,48,4
29,40,49,8
29,39,49,10
29,40,49,4
29,40,50,2
29,39,51,9
30,39,51,2
30,38,52,2
30,37,53,1
29,37,54,4
29,37,55,3
29,38,54,8
29,37,54,10
29,38,54,9
30,38,54,4
30,38,55,5
30,37,54,4
30,37,55,4
30,37,56,3
30,38,55,9
31,38,55,6
31,38,54,6
31,38,53,6
31,38,52,8
31,37,52,2
31,36,53,6
31,36,52,5
31,35,51,10
31,36,51,9
32,36,51,4
32,36,52,4
32,36,53,6
32,36,52,10
32,37,52,9
33,37,52,4
33,37,53,4
33,37,54,7
32,37,54,6
32,37,53,7
31,37,53,5
31,36,52,9
32,36,52,6
32,36,51,4
32,36,52,6
32,36,51,9
33,36,51,8
33,35,51,5
33,34,50,4
33,34,51,5
33,33,50,7
32,33,50,2
32,32,51,4
32,32,52,3
32,33,51,8
32,32,51,8
32,31,51,3
32,32,50,6
32,32,49,6
32,32,48,9
33,32,48,1
32,32,49,3
32,33,48,8
32,32,48,4
32,32,49,9
33,32,49,7
32,32,49,1
31,32,50,6
31,32,49,7
30,32,49,4
30,32,50,6
30,32,49,4
30,32,50,7
29,32,50,4
29,32,51,3
29,33,50,6
29,33,49,8
29,32,49,6
29,32,48,4
29,32,49,1
28,32,50,6
28,32,49,2
28,31,50,7
27,31,50,3
27,32,49,3
27,33,48,8
27,32,48,1
26,32,49,3
26,33,48,10
26,34,48,3
26,35,47,6
26,35,46,9
27,35,46,2
27,34,47,4
27,34,48,4
27,34,49,10
27,35,49,3
27,36,48,5
27,35,47,8
27,34,47,6
27,34,46,10
27,35,46,8
27,34,46,3
27,35,45,8
27,34,45,6
27,34,44,8
27,33,44,5
27,32,43,1
26,32,44,5
26,31,43,3
26,32,42,10
26,33,42,3
26,34,41,9
27,34,41,3
27,35,40,2
27,34,41,6
27,34,40,3
27,35,39,9
28,35,39,3
28,36,38,4
28,36,39,2
28,35,40,3
28,36,39,2
28,35,40,8
28,34,40,5
28,33,39,10
28,34,39,9
29,34,39,1
28,34,40,2
28,33,41,3
28,34,40,10
28,35,40,10
28,36,40,7
27,36,40,4
27,36,41,6
27,36,40,2
27,35,41,4
27,35,42,10
27,36,42,3
27,37,41,3
27,38,40,2
27,37,41,6
27,37,40,10
27,38,40,3
27,39,39,10
27,40,39,6
27,40,38,8
27,39,38,10
27,40,38,3
27,41,37,2
27,40,38,5
27,39,37,8
27,38,37,8
27,37,37,1
26,37,38,9
27,37,38,9
28,37,38,7
27,37,38,2
27,36,39,10
27,37,39,5
27,36,38,3
27,37,37,6
27,37,36,9
28,37,36,9
29,37,36,6
29,37,35,9
30,37,35,1
29,37,36,1
28,37,37,3
28,38,36,2
28,37,37,9
29,37,37,2
29,36,38,4
29,36,39,8
29,35,39,7
28,35,39,8
28,34,39,3
28,35,38,7
27,35,38,7
26,35,38,9
27,35,38,2
27,34,39,3
27,35,38,9
28,35,38,10
28,36,38,9
29,36,38,7
28,36,38,3
28,37,37,8
28,36,37,1
27,36,38,9
28,36,38,6
28,36,37,4
28,36,38,1
27,36,39,1
26,36,40,9
27,36,40,10
27,37,40,6
27,37,39,2
27,36,40,4
27,36,41,1
26,36,42,8
26,35,42,9
27,35,42,2
27,34,43,7
26,34,43,3
26,35,42,7
25,35,42,3
25,36,41,5
25,35,40,1
24,35,41,4
24,35,42,9
25,35,42,6
25,35,41,3
25,36,40,9
26,36,40,2
26,35,41,9
27,35,41,8
27,34,41,4
27,34,42,9
28,34,42,9
29,34,42,5
29,33,41,8
29,32,41,8
29,31,41,10
29,32,41,3
29,33,40,8
29,32,40,7
28,32,40,10
28,33,40,10
28,34,40,9
29,34,40,6
29,34,39,2
29,33,40,10
29,34,40,1
28,34,41,10
28,35,41,8
28,34,41,8
28,33,41,9
29,33,41,2
29,32,42,8
29,31,42,4
29,31,43,1
28,31,44,3
28,32,43,2
28,31,44,2
28,30,45,9
29,30,45,2
29,29,46,9
30,29,46,5
30,28,45,6
30,28,44,4
30,28,45,6
30,28,44,7
29,28,44,8
29,27,44,4
29,27,45,6
29,27,44,3
29,28,43,7
28,28,43,1
27,28,44,6
27,28,43,3
27,29,42,6
27,29,41,9
28,29,41,3
28,30,40,10
28,31,40,4
28,31,41,6
28,31,40,6
28,31,39,3
28,32,38,3
